LSOA11CD,LSOA21CD,LSOA11NM,residential_pct_2018,is_residential_dominant,residential_advantage
E01000134,E01000134,Barnet 024F,1.0000000248052454,True,1.0000000248052454
E01000135,E01000135,Barnet 038A,1.0000000377644012,True,1.0000000377644012
E01000136,E01000136,Barnet 038B,0.777471523723539,True,0.5549430595749765
E01000137,E01000137,Barnet 041A,0.9999999742622624,True,0.9999999742622624
E01000138,E01000138,Barnet 040A,1.0000000248923695,True,1.0000000248923695
E01000139,E01000139,Barnet 041B,0.5491283733442199,True,0.09825672440748862
E01000140,E01000140,Barnet 041C,0.99999998711029,True,0.99999998711029
E01000141,E01000141,Barnet 039A,0.2062649348030265,False,-0.587470172009398
E01000142,E01000142,Barnet 040B,0.7594242230239613,True,0.5188484428143918
E01000143,E01000143,Barnet 041D,0.940318595124208,True,0.8834394552152929
E01000144,E01000144,Barnet 038C,0.999999991435875,True,0.999999991435875
E01000145,E01000145,Barnet 037A,0.9999999880496996,True,0.9999999880496996
E01000146,E01000146,Barnet 038D,0.9999999865879112,True,0.9999999865879112
E01000147,E01000147,Barnet 030A,1.000000013266879,True,1.000000013266879
E01000148,E01033924,Barnet 030B,0.4676703210857987,False,-0.06465935449839239
E01000150,E01000150,Barnet 036A,0.6416996865320238,True,0.2833993540570593
E01000151,E01000151,Barnet 026B,0.9999999584672924,True,0.9999999584672924
E01000152,E01000152,Barnet 026C,0.9999999602266324,True,0.9999999602266324
E01000153,E01000153,Barnet 026D,0.9999999620569086,True,0.9999999620569086
E01000154,E01000154,Barnet 026E,0.9828803673436516,True,0.9657607898507574
E01000155,E01033916,Barnet 030D,0.499594915071512,False,-0.0008101636570738702
E01000156,E01000156,Barnet 022A,0.9999999757100448,True,0.9999999757100448
E01000157,E01000157,Barnet 022B,0.9917163947598744,True,0.9834327714746934
E01000158,E01000158,Barnet 015A,0.9999999472623012,True,0.9999999472623012
E01000159,E01000159,Barnet 015B,0.812158230396538,True,0.6243164844875129
E01000160,E01000160,Barnet 015C,0.9986595680963584,True,0.9973191222830121
E01000161,E01000161,Barnet 015D,1.0000000247595675,True,1.0000000247595675
E01000162,E01000162,Barnet 015E,1.0000000166177394,True,1.0000000166177394
E01000163,E01000163,Barnet 022C,0.9999999928854776,True,0.9999999928854776
E01000164,E01000164,Barnet 022D,0.9999999863024333,True,0.9999999863024333
E01000165,E01000165,Barnet 022E,1.0000000243721043,True,1.0000000243721043
E01000166,E01000166,Barnet 003A,0.7588971989568272,True,0.5184594880837026
E01000167,E01000167,Barnet 002A,0.6558837936453141,True,0.31176758736851784
E01000168,E01000168,Barnet 003B,1.000000014866084,True,1.000000014866084
E01000169,E01000169,Barnet 003C,1.0000000044434565,True,1.0000000044434565
E01000170,E01000170,Barnet 006A,1.000000030276207,True,1.000000030276207
E01000171,E01000171,Barnet 006B,1.0000000249511147,True,1.0000000249511147
E01000172,E01000172,Barnet 003D,0.569787776216025,True,0.13957553890276886
E01000173,E01000173,Barnet 006C,0.6125050626821342,True,0.22501014804246294
E01000174,E01000174,Barnet 006D,0.9920767190436932,True,0.9841534270335572
E01000175,E01000175,Barnet 006E,0.5938720123164012,True,0.187744065752947
E01000176,E01000176,Barnet 027A,0.9999999861902242,True,0.9999999861902242
E01000177,E01000177,Barnet 029A,0.9999999961922484,True,0.9999999961922484
E01000178,E01000178,Barnet 027B,0.5131940806895,True,0.026388153484326993
E01000179,E01000179,Barnet 029B,0.99999999553884,True,0.99999999553884
E01000180,E01000180,Barnet 029C,1.000000006532331,True,1.000000006532331
E01000181,E01000181,Barnet 029D,0.9999999464157596,True,0.9999999464157596
E01000182,E01000182,Barnet 029E,1.0000000153191912,True,1.0000000153191912
E01000183,E01000183,Barnet 033A,0.9999999962914902,True,0.9999999962914902
E01000184,E01000184,Barnet 027C,0.284326732578222,False,-0.4313465609808234
E01000185,E01000185,Barnet 029F,0.8858277549763801,True,0.7716555086814502
E01000186,E01000186,Barnet 014A,1.0000000115453127,True,1.0000000115453127
E01000187,E01000187,Barnet 014B,0.9999999983876876,True,0.9999999983876876
E01000188,E01000188,Barnet 014C,0.1499715614910118,False,-0.3377921084032701
E01000189,E01000189,Barnet 014D,0.9998605086632838,True,0.9997210365690932
E01000190,E01000190,Barnet 014E,1.0000000219721688,True,1.0000000219721688
E01000191,E01000191,Barnet 014F,0.9999999850181926,True,0.9999999850181926
E01000192,E01000192,Barnet 018A,1.0000000547855716,True,1.0000000547855716
E01000193,E01000193,Barnet 018B,0.9999999831412987,True,0.9999999831412987
E01000194,E01000194,Barnet 018C,0.9999999865824329,True,0.9999999865824329
E01000195,E01000195,Barnet 013A,0.9881614636088952,True,0.9804418757600771
E01000196,E01000196,Barnet 028A,1.0000000062725058,True,1.0000000062725058
E01000197,E01000197,Barnet 023A,0.9999999864722612,True,0.9999999864722612
E01000198,E01000198,Barnet 025A,0.9666510138510468,True,0.9335033451171292
E01000199,E01000199,Barnet 025B,1.000000024835754,True,1.000000024835754
E01000200,E01000200,Barnet 028B,1.0000000402218931,True,1.0000000402218931
E01000201,E01000201,Barnet 028C,1.0000000066811716,True,1.0000000066811716
E01000202,E01000202,Barnet 028D,0.9999999789461408,True,0.9999999789461408
E01000203,E01000203,Barnet 028E,0.9999999647740188,True,0.9999999647740188
E01000204,E01000204,Barnet 025C,1.0000000301799106,True,1.0000000301799106
E01000205,E01000205,Barnet 035A,0.9999999931521568,True,0.9999999931521568
E01000206,E01000206,Barnet 033B,0.625154439505509,True,0.2503088817677372
E01000207,E01000207,Barnet 033C,0.9525384367523432,True,0.9050768628444039
E01000208,E01000208,Barnet 033D,0.9974116370064362,True,0.9948232368986487
E01000209,E01000209,Barnet 035B,1.000000014030801,True,1.000000014030801
E01000210,E01000210,Barnet 033E,0.9999999960827036,True,0.9999999960827036
E01000211,E01000211,Barnet 035C,1.0000000144091743,True,1.0000000144091743
E01000212,E01000212,Barnet 035D,0.9466067796676472,True,0.8932135178744827
E01000213,E01000213,Barnet 033F,0.7975417662902698,True,0.5950835764349676
E01000214,E01000214,Barnet 038E,1.0000000283197827,True,1.0000000283197827
E01000215,E01000215,Barnet 037B,1.000000013914058,True,1.000000013914058
E01000216,E01000216,Barnet 035E,1.0000000021359634,True,1.0000000021359634
E01000217,E01000217,Barnet 035F,1.0000000116740368,True,1.0000000116740368
E01000218,E01000218,Barnet 037C,0.9999999755736528,True,0.9999999755736528
E01000219,E01000219,Barnet 037D,1.000000034828695,True,1.000000034828695
E01000220,E01000220,Barnet 037E,1.000000037255372,True,1.000000037255372
E01000221,E01000221,Barnet 039B,0.2069537405681835,False,-0.5860925094700604
E01000222,E01000222,Barnet 040C,0.9987842319009638,True,0.9975685012385513
E01000223,E01000223,Barnet 039C,0.3646250452928671,False,-0.27074994607413705
E01000224,E01000224,Barnet 040D,1.0000000127267323,True,1.0000000127267323
E01000225,E01000225,Barnet 037F,1.00000004750666,True,1.00000004750666
E01000226,E01000226,Barnet 018D,1.0000000242931235,True,1.0000000242931235
E01000227,E01000227,Barnet 018E,0.9999999948499138,True,0.9999999948499138
E01000228,E01000228,Barnet 007A,0.1624349347430415,False,-0.1986760607290467
E01000229,E01000229,Barnet 013B,1.0000000433405205,True,1.0000000433405205
E01000230,E01000230,Barnet 013C,0.99999994568322,True,0.99999994568322
E01000231,E01000231,Barnet 013D,0.9251712991049718,True,0.8503425720247049
E01000232,E01000232,Barnet 013E,0.9999999523292876,True,0.9999999523292876
E01000233,E01000233,Barnet 013F,1.0000000402917903,True,1.0000000402917903
E01000234,E01000234,Barnet 021D,0.9999999746127384,True,0.9999999746127384
E01000235,E01000235,Barnet 021E,1.0000000290464155,True,1.0000000290464155
E01000236,E01000236,Barnet 034A,0.9999999753558108,True,0.9999999753558108
E01000237,E01000237,Barnet 032A,1.000000011996541,True,1.000000011996541
E01000238,E01000238,Barnet 034B,0.999999969296022,True,0.999999969296022
E01000239,E01000239,Barnet 031A,0.9422761224801218,True,0.8845522194312558
E01000240,E01000240,Barnet 031B,0.6245677147577654,True,0.2509149418611652
E01000241,E01000241,Barnet 031C,0.7320050894112425,True,0.46401017917505194
E01000242,E01000242,Barnet 032B,0.9999999581011102,True,0.9999999581011102
E01000243,E01000243,Barnet 032C,1.000000037142759,True,1.000000037142759
E01000244,E01000244,Barnet 032D,0.9963916734345732,True,0.9927833444573857
E01000245,E01000245,Barnet 032E,0.999999962637484,True,0.999999962637484
E01000246,E01000246,Barnet 002B,0.4625322043192107,True,0.1009031376873799
E01000247,E01000247,Barnet 002C,1.0000000544494818,True,1.0000000544494818
E01000248,E01000248,Barnet 001A,0.9999999561005092,True,0.9999999561005092
E01000249,E01000249,Barnet 001B,0.4403860736291966,False,-0.09305271068707288
E01000250,E01000250,Barnet 001C,0.7549997762879134,True,0.5099995745259035
E01000251,E01000251,Barnet 002D,1.0000000320346347,True,1.0000000320346347
E01000252,E01000252,Barnet 002E,0.9999999991640448,True,0.9999999991640448
E01000253,E01000253,Barnet 007B,0.2263378058890454,False,-0.41261543408550583
E01000254,E01000254,Barnet 001D,0.3740161973301105,True,0.06243919719235069
E01000255,E01000255,Barnet 017A,0.3028969810972206,False,-0.10425019051618684
E01000256,E01000256,Barnet 016A,0.7394757648842729,True,0.4789515363674172
E01000257,E01000257,Barnet 017B,0.6368086458476157,True,0.27361729997748385
E01000258,E01000258,Barnet 016B,0.6428649678311222,True,0.28572996768174963
E01000259,E01000259,Barnet 025D,0.3411611756602136,False,-0.060764576224423605
E01000260,E01000260,Barnet 025E,0.5297610758396849,True,0.05952218213727373
E01000261,E01000261,Barnet 017C,0.5745385476408392,True,0.15286682929798534
E01000262,E01033911,Barnet 017D,0.2670760519685698,False,-0.34332862061632347
E01000263,E01000263,Barnet 016C,1.0000000160625062,True,1.0000000160625062
E01000264,E01000264,Barnet 016D,1.0000000079004665,True,1.0000000079004665
E01000265,E01000265,Barnet 011A,1.0000000292428073,True,1.0000000292428073
E01000266,E01000266,Barnet 011B,0.5461649500702349,True,0.09232991499499543
E01000267,E01000267,Barnet 005A,0.9999999605448884,True,0.9999999605448884
E01000268,E01000268,Barnet 005B,0.9999999935202624,True,0.9999999935202624
E01000269,E01000269,Barnet 005C,0.999758649502106,True,0.9995173390332469
E01000270,E01000270,Barnet 005D,0.9999999829540768,True,0.9999999829540768
E01000271,E01000271,Barnet 008A,1.0000000451025164,True,1.0000000451025164
E01000272,E01000272,Barnet 008B,1.000000012268239,True,1.000000012268239
E01000273,E01000273,Barnet 008C,0.999999988741252,True,0.999999988741252
E01000274,E01000274,Barnet 011C,0.9999999655931652,True,0.9999999655931652
E01000275,E01000275,Barnet 012A,0.9436088526245098,True,0.8872177146983162
E01000276,E01000276,Barnet 020A,0.6889848443396596,True,0.37796967617561417
E01000277,E01000277,Barnet 012B,0.9999999957449665,True,0.9999999957449665
E01000278,E01000278,Barnet 020B,0.9916377451304196,True,0.9841711898934838
E01000279,E01000279,Barnet 007C,0.2112645520558294,False,-0.5451885607064024
E01000280,E01000280,Barnet 007D,0.4313116388523093,True,0.13928185066329218
E01000281,E01000281,Barnet 008D,0.9999999529217009,True,0.9999999529217009
E01000282,E01000282,Barnet 008E,0.6869307389679681,True,0.37386146768753786
E01000283,E01000283,Barnet 012C,0.994245770582609,True,0.9908073731682062
E01000284,E01000284,Barnet 012D,0.994062363445648,True,0.9881247565505373
E01000285,E01000285,Barnet 004A,0.998868078873874,True,0.9977361730020322
E01000286,E01000286,Barnet 007E,0.999999966486743,True,0.999999966486743
E01000287,E01000287,Barnet 004B,0.9252595521859291,True,0.8505191092395457
E01000288,E01000288,Barnet 004C,0.6881249529060385,True,0.40806888554152426
E01000289,E01000289,Barnet 004D,0.6690845654342479,True,0.3381691471692377
E01000290,E01000290,Barnet 007F,0.1930985677467563,False,-0.4200375640362557
E01000291,E01000291,Barnet 004E,0.8279475338139315,True,0.655895072866223
E01000292,E01000292,Barnet 001E,1.0000000477367303,True,1.0000000477367303
E01000293,E01000293,Barnet 001F,1.0000000213169051,True,1.0000000213169051
E01000294,E01000294,Barnet 004F,0.9999999810280154,True,0.9999999810280154
E01000295,E01000295,Barnet 023B,1.0000000294373057,True,1.0000000294373057
E01000296,E01000296,Barnet 023C,1.0000000191923897,True,1.0000000191923897
E01000297,E01000297,Barnet 027D,1.0000000163930411,True,1.0000000163930411
E01000298,E01000298,Barnet 023D,1.0000000109390612,True,1.0000000109390612
E01000299,E01000299,Barnet 019A,0.9999999774921996,True,0.9999999774921996
E01000300,E01000300,Barnet 019B,1.0000000273791303,True,1.0000000273791303
E01000301,E01000301,Barnet 020C,0.9999999962455132,True,0.9999999962455132
E01000302,E01000302,Barnet 019C,1.00000002783405,True,1.00000002783405
E01000303,E01000303,Barnet 020D,0.9999315451288746,True,0.9998631041502568
E01000304,E01000304,Barnet 020E,0.9777237987102269,True,0.9554476218633662
E01000305,E01000305,Barnet 036B,0.2556240336065144,False,-0.04796683952635239
E01000306,E01000306,Barnet 036C,0.9889985772849967,True,0.9779971609730731
E01000307,E01000307,Barnet 039D,0.3588598770503516,False,-0.2822802518035331
E01000308,E01000308,Barnet 036D,0.3023244537015755,False,-0.3375288079611219
E01000309,E01000309,Barnet 031D,0.9924802987861274,True,0.9849606139602595
E01000310,E01000310,Barnet 034C,0.9762051246818736,True,0.9524102398965809
E01000311,E01000311,Barnet 034D,0.9999999595686878,True,0.9999999595686878
E01000312,E01000312,Barnet 036E,0.9251506103433572,True,0.8646469374442286
E01000313,E01000313,Barnet 036F,0.6691899072072174,True,0.3383798376297748
E01000314,E01000314,Barnet 032F,0.999999988404204,True,0.999999988404204
E01000315,E01000315,Barnet 022F,0.8347981063253459,True,0.6695961851965557
E01000316,E01000316,Barnet 027E,0.9367843900237997,True,0.8735688025251807
E01000317,E01000317,Barnet 019D,1.0000000304305108,True,1.0000000304305108
E01000318,E01000318,Barnet 019E,0.9999999997549872,True,0.9999999997549872
E01000319,E01000319,Barnet 027F,1.0000000219212726,True,1.0000000219212726
E01000320,E01000320,Barnet 011D,0.9893563944468118,True,0.9787127679306468
E01000321,E01000321,Barnet 012E,0.9764094224020012,True,0.9528188532553954
E01000322,E01000322,Barnet 011E,0.9999999931868848,True,0.9999999931868848
E01000323,E01000323,Barnet 019F,1.0000000131642908,True,1.0000000131642908
E01000324,E01000324,Barnet 015F,0.9989966698052596,True,0.9979933662482512
E01000325,E01000325,Bexley 014A,0.7525836270461661,True,0.505167224249859
E01000326,E01000326,Bexley 014B,0.6069025059415152,True,0.2138050042249664
E01000327,E01000327,Bexley 017A,0.9999999880578212,True,0.9999999880578212
E01000328,E01000328,Bexley 017B,0.5434035249840384,True,0.29672503441330295
E01000329,E01000329,Bexley 017C,0.6688796549526075,True,0.49521096184579905
E01000330,E01000330,Bexley 017D,0.998857890951911,True,0.9977157784818532
E01000331,E01000331,Bexley 017E,0.5201718834458654,True,0.06132070659323302
E01000332,E01000332,Bexley 005A,0.999999977989232,True,0.999999977989232
E01000333,E01000333,Bexley 003A,1.000000036912755,True,1.000000036912755
E01000334,E01000334,Bexley 006A,0.7664550829952801,True,0.5329101550436736
E01000335,E01000335,Bexley 003B,0.2292962819335441,False,-0.4123508563204965
E01000336,E01000336,Bexley 003C,0.9796468907267984,True,0.959293810646574
E01000337,E01000337,Bexley 003D,0.6624831895354563,True,0.32496637837511927
E01000338,E01000338,Bexley 003E,0.9999999926458866,True,0.9999999926458866
E01000339,E01000339,Bexley 025A,1.0000000122990749,True,1.0000000122990749
E01000340,E01000340,Bexley 018A,1.00000000794558,True,1.00000000794558
E01000341,E01000341,Bexley 022A,0.9999999836730082,True,0.9999999836730082
E01000342,E01000342,Bexley 022B,1.0000000100250492,True,1.0000000100250492
E01000343,E01000343,Bexley 022C,1.0000000236431863,True,1.0000000236431863
E01000344,E01000344,Bexley 025B,0.99999996912296,True,0.99999996912296
E01000345,E01000345,Bexley 022D,1.0000000036364969,True,1.0000000036364969
E01000346,E01000346,Bexley 021A,0.9936347645444236,True,0.9872695289579027
E01000347,E01000347,Bexley 021B,1.0000000250992076,True,1.0000000250992076
E01000348,E01000348,Bexley 020A,1.0000000358647176,True,1.0000000358647176
E01000349,E01000349,Bexley 020B,1.000000038790818,True,1.000000038790818
E01000350,E01000350,Bexley 021C,0.9874873225766232,True,0.974974685082457
E01000351,E01000351,Bexley 024A,0.7888337284287701,True,0.5776674272877615
E01000352,E01000352,Bexley 021D,0.99999997577218,True,0.99999997577218
E01000353,E01000353,Bexley 011A,1.0000000216457938,True,1.0000000216457938
E01000354,E01000354,Bexley 011B,0.9999999710367496,True,0.9999999710367496
E01000355,E01000355,Bexley 011C,0.9999999748908028,True,0.9999999748908028
E01000356,E01000356,Bexley 009A,0.9999999753657892,True,0.9999999753657892
E01000357,E01000357,Bexley 009B,0.9999999693946636,True,0.9999999693946636
E01000358,E01000358,Bexley 011D,0.9999999764513448,True,0.9999999764513448
